time_utc,gate_opening,gate_opening_approval,headwater,headwater_approval,tailwater,tailwater_approval,discharge,discharge_approval
2018-01-01T06:45:00+00:00,0.36,Approved,9.84,Approved,6.37,Approved,97.0,Approved
2018-01-01T07:00:00+00:00,0.36,Approved,9.84,Approved,6.37,Approved,97.0,Approved
2018-01-01T07:15:00+00:00,0.36,Approved,9.85,Approved,6.38,Approved,97.0,Approved
2018-01-01T07:30:00+00:00,0.36,Approved,9.85,Approved,6.39,Approved,96.8,Approved
2018-01-01T07:45:00+00:00,0.36,Approved,9.86,Approved,6.40,Approved,96.8,Approved
2018-01-01T08:00:00+00:00,0.36,Approved,9.87,Approved,6.47,Approved,96.0,Approved
2018-01-01T08:15:00+00:00,0.36,Approved,9.87,Approved,6.49,Approved,95.7,Approved
2018-01-01T08:30:00+00:00,0.36,Approved,9.87,Approved,6.50,Approved,95.5,Approved
2018-01-01T08:45:00+00:00,0.36,Approved,9.87,Approved,6.50,Approved,95.5,Approved
2018-01-01T09:00:00+00:00,0.36,Approved,9.87,Approved,6.51,Approved,95.4,Approved
2018-01-01T09:15:00+00:00,0.36,Approved,9.87,Approved,6.53,Approved,95.1,Approved
2018-01-01T09:30:00+00:00,0.36,Approved,9.87,Approved,6.49,Approved,95.7,Approved
2018-01-01T09:45:00+00:00,0.36,Approved,9.88,Approved,6.52,Approved,95.4,Approved
2018-01-01T10:00:00+00:00,0.36,Approved,9.88,Approved,6.53,Approved,95.2,Approved
2018-01-01T10:15:00+00:00,0.36,Approved,9.88,Approved,6.54,Approved,95.1,Approved
2018-01-01T10:30:00+00:00,0.36,Approved,9.88,Approved,6.54,Approved,95.1,Approved
2018-01-01T10:45:00+00:00,0.36,Approved,9.89,Approved,6.55,Approved,95.1,Approved
2018-01-01T11:00:00+00:00,0.36,Approved,9.88,Approved,6.56,Approved,94.8,Approved
2018-01-01T11:15:00+00:00,0.36,Approved,9.89,Approved,6.55,Approved,95.1,Approved
2018-01-01T11:30:00+00:00,0.36,Approved,9.89,Approved,6.56,Approved,94.9,Approved
2018-01-01T11:45:00+00:00,0.36,Approved,9.89,Approved,6.58,Approved,94.6,Approved
2018-01-01T12:00:00+00:00,0.36,Approved,9.90,Approved,6.58,Approved,94.8,Approved
2018-01-01T12:15:00+00:00,0.36,Approved,9.91,Approved,6.59,Approved,94.8,Approved
2018-01-01T12:30:00+00:00,0.36,Approved,9.91,Approved,6.59,Approved,94.8,Approved
2018-01-01T12:45:00+00:00,0.36,Approved,9.92,Approved,6.59,Approved,94.9,Approved
2018-01-01T13:00:00+00:00,0.36,Approved,9.92,Approved,6.59,Approved,94.9,Approved
2018-01-01T13:15:00+00:00,0.20,Approved,9.95,Approved,6.59,Approved,53.0,Approved
2018-01-01T13:30:00+00:00,0.20,Approved,9.97,Approved,6.58,Approved,53.2,Approved
2018-01-01T13:45:00+00:00,0.20,Approved,9.97,Approved,6.58,Approved,53.2,Approved
2018-01-01T14:00:00+00:00,0.20,Approved,9.98,Approved,6.59,Approved,53.2,Approved
2018-01-01T14:15:00+00:00,0.20,Approved,9.98,Approved,6.60,Approved,53.2,Approved
2018-01-01T14:30:00+00:00,0.20,Approved,9.98,Approved,6.59,Approved,53.2,Approved
2018-01-01T14:45:00+00:00,0.20,Approved,9.99,Approved,6.60,Approved,53.2,Approved
2018-01-01T15:00:00+00:00,0.20,Approved,9.98,Approved,6.58,Approved,53.3,Approved
2018-01-01T15:15:00+00:00,0.20,Approved,9.98,Approved,6.58,Approved,53.3,Approved
2018-01-01T15:30:00+00:00,0.20,Approved,9.98,Approved,6.57,Approved,53.4,Approved
2018-01-01T15:45:00+00:00,0.20,Approved,9.98,Approved,6.57,Approved,53.4,Approved
2018-01-01T16:00:00+00:00,0.20,Approved,9.99,Approved,6.59,Approved,53.3,Approved
2018-01-01T16:15:00+00:00,0.20,Approved,9.99,Approved,6.59,Approved,53.3,Approved
2018-01-01T16:30:00+00:00,0.20,Approved,9.99,Approved,6.59,Approved,53.3,Approved
2018-01-01T16:45:00+00:00,0.20,Approved,9.99,Approved,6.58,Approved,53.4,Approved
2018-01-01T17:00:00+00:00,0.20,Approved,9.98,Approved,6.58,Approved,53.3,Approved
2018-01-01T17:15:00+00:00,0.20,Approved,9.99,Approved,6.60,Approved,53.2,Approved
2018-01-01T17:30:00+00:00,0.20,Approved,9.99,Approved,6.59,Approved,53.3,Approved
2018-01-01T17:45:00+00:00,0.20,Approved,9.99,Approved,6.60,Approved,53.2,Approved
2018-01-01T18:00:00+00:00,0.20,Approved,9.99,Approved,6.60,Approved,53.2,Approved
2018-01-01T18:15:00+00:00,0.20,Approved,9.97,Approved,6.59,Approved,53.1,Approved
2018-01-01T18:30:00+00:00,0.21,Approved,9.96,Approved,6.59,Approved,55.7,Approved
2018-01-01T18:45:00+00:00,0.21,Approved,9.95,Approved,6.58,Approved,55.7,Approved
2018-01-01T19:00:00+00:00,0.21,Approved,9.93,Approved,6.58,Approved,55.5,Approved
2018-01-01T19:15:00+00:00,0.21,Approved,9.92,Approved,6.57,Approved,55.5,Approved
2018-01-01T19:30:00+00:00,0.21,Approved,9.91,Approved,6.56,Approved,55.5,Approved
2018-01-01T19:45:00+00:00,0.21,Approved,9.90,Approved,6.57,Approved,55.3,Approved
2018-01-01T20:00:00+00:00,0.21,Approved,9.90,Approved,6.57,Approved,55.3,Approved
2018-01-01T20:15:00+00:00,0.20,Approved,9.88,Approved,6.57,Approved,52.5,Approved
2018-01-01T20:30:00+00:00,0.20,Approved,9.86,Approved,6.56,Approved,52.5,Approved
2018-01-01T20:45:00+00:00,0.20,Approved,9.85,Approved,6.56,Approved,52.4,Approved
2018-01-01T21:00:00+00:00,0.20,Approved,9.84,Approved,6.55,Approved,52.4,Approved
2018-01-01T21:15:00+00:00,0.20,Approved,9.82,Approved,6.54,Approved,52.3,Approved
2018-01-01T21:30:00+00:00,0.20,Approved,9.80,Approved,6.54,Approved,52.1,Approved
2018-01-01T21:45:00+00:00,0.20,Approved,9.79,Approved,6.54,Approved,52.0,Approved
2018-01-01T22:00:00+00:00,0.20,Approved,9.77,Approved,6.60,Approved,51.4,Approved
2018-01-01T22:15:00+00:00,0.20,Approved,9.74,Approved,6.60,Approved,51.1,Approved
2018-01-01T22:30:00+00:00,0.01,Approved,9.77,Approved,6.57,Approved,2.58,Approved
2018-01-01T22:45:00+00:00,0.01,Approved,9.71,Approved,6.56,Approved,2.56,Approved
2018-01-01T23:00:00+00:00,0.01,Approved,9.71,Approved,6.55,Approved,2.57,Approved
2018-01-01T23:15:00+00:00,0.01,Approved,9.69,Approved,6.56,Approved,2.55,Approved
2018-01-01T23:30:00+00:00,0.01,Approved,9.68,Approved,6.56,Approved,2.55,Approved
2018-01-01T23:45:00+00:00,0.01,Approved,9.67,Approved,6.59,Approved,2.53,Approved
2018-01-02T00:00:00+00:00,0.01,Approved,9.65,Approved,6.61,Approved,2.52,Approved
2018-01-02T00:15:00+00:00,0.01,Approved,9.62,Approved,6.61,Approved,2.50,Approved
2018-01-02T00:30:00+00:00,0.01,Approved,9.60,Approved,6.56,Approved,2.52,Approved
2018-01-02T00:45:00+00:00,0.01,Approved,9.60,Approved,6.55,Approved,2.52,Approved
2018-01-02T01:00:00+00:00,0.01,Approved,9.58,Approved,6.55,Approved,2.51,Approved
2018-01-02T01:15:00+00:00,0.01,Approved,9.57,Approved,6.55,Approved,2.51,Approved
2018-01-02T01:30:00+00:00,0.01,Approved,9.55,Approved,6.54,Approved,2.50,Approved
2018-01-02T01:45:00+00:00,0.01,Approved,9.53,Approved,6.58,Approved,2.48,Approved
2018-01-02T02:00:00+00:00,0.01,Approved,9.54,Approved,6.58,Approved,2.48,Approved
2018-01-02T02:15:00+00:00,0.01,Approved,9.54,Approved,6.54,Approved,2.50,Approved
2018-01-02T02:30:00+00:00,0.01,Approved,9.53,Approved,6.54,Approved,2.50,Approved
2018-01-02T02:45:00+00:00,0.01,Approved,9.51,Approved,6.53,Approved,2.49,Approved
2018-01-02T03:00:00+00:00,0.01,Approved,9.50,Approved,6.53,Approved,2.49,Approved
2018-01-02T03:15:00+00:00,0.01,Approved,9.50,Approved,6.53,Approved,2.49,Approved
2018-01-02T03:30:00+00:00,0.01,Approved,9.50,Approved,6.55,Approved,2.48,Approved
2018-01-02T03:45:00+00:00,0.01,Approved,9.48,Approved,6.56,Approved,2.47,Approved
2018-01-02T04:00:00+00:00,0.01,Approved,9.48,Approved,6.53,Approved,2.48,Approved
2018-01-02T04:15:00+00:00,0.01,Approved,9.46,Approved,6.53,Approved,2.47,Approved
2018-01-02T04:30:00+00:00,0.01,Approved,9.45,Approved,6.52,Approved,2.47,Approved
2018-01-02T04:45:00+00:00,0.01,Approved,9.44,Approved,6.51,Approved,2.47,Approved
2018-01-02T05:00:00+00:00,0.01,Approved,9.43,Approved,6.51,Approved,2.47,Approved
2018-01-02T05:15:00+00:00,0.01,Approved,9.42,Approved,6.52,Approved,2.46,Approved
2018-01-02T05:30:00+00:00,0.01,Approved,9.42,Approved,6.52,Approved,2.46,Approved
2018-01-02T05:45:00+00:00,0.01,Approved,9.42,Approved,6.52,Approved,2.46,Approved
2018-01-02T06:00:00+00:00,0.01,Approved,9.42,Approved,6.50,Approved,2.47,Approved
2018-01-02T06:15:00+00:00,0.01,Approved,9.41,Approved,6.49,Approved,2.47,Approved
2018-01-02T06:30:00+00:00,0.01,Approved,9.40,Approved,6.49,Approved,2.46,Approved
2018-01-02T06:45:00+00:00,0.01,Approved,9.38,Approved,6.49,Approved,2.45,Approved
2018-01-02T07:00:00+00:00,0.01,Approved,9.38,Approved,6.49,Approved,2.45,Approved
2018-01-02T07:15:00+00:00,0.01,Approved,9.36,Approved,6.41,Approved,2.48,Approved
2018-01-02T07:30:00+00:00,0.01,Approved,9.36,Approved,6.40,Approved,2.48,Approved
2018-01-02T07:45:00+00:00,0.01,Approved,9.36,Approved,6.39,Approved,2.49,Approved
2018-01-02T08:00:00+00:00,0.01,Approved,9.42,Approved,6.38,Approved,2.52,Approved
2018-01-02T08:15:00+00:00,0.01,Approved,9.47,Approved,6.38,Approved,2.54,Approved
2018-01-02T08:30:00+00:00,0.01,Approved,9.51,Approved,6.37,Approved,2.56,Approved
2018-01-02T08:45:00+00:00,0.01,Approved,9.55,Approved,6.37,Approved,2.57,Approved
2018-01-02T09:00:00+00:00,0.01,Approved,9.58,Approved,6.33,Approved,2.60,Approved
2018-01-02T09:15:00+00:00,0.01,Approved,9.63,Approved,6.32,Approved,2.63,Approved
2018-01-02T09:30:00+00:00,0.01,Approved,9.68,Approved,6.31,Approved,2.65,Approved
2018-01-02T09:45:00+00:00,0.01,Approved,9.73,Approved,6.30,Approved,2.67,Approved
2018-01-02T10:00:00+00:00,0.01,Approved,9.78,Approved,6.23,Approved,2.72,Approved
2018-01-02T10:15:00+00:00,0.01,Approved,9.85,Approved,6.24,Approved,2.74,Approved
2018-01-02T10:30:00+00:00,0.01,Approved,9.90,Approved,6.22,Approved,2.77,Approved
2018-01-02T10:45:00+00:00,0.01,Approved,9.96,Approved,6.21,Approved,2.79,Approved
2018-01-02T11:00:00+00:00,0.01,Approved,10.02,Approved,6.18,Approved,2.83,Approved
2018-01-02T11:15:00+00:00,0.01,Approved,10.10,Approved,6.12,Approved,2.88,Approved
2018-01-02T11:30:00+00:00,0.01,Approved,10.18,Approved,6.10,Approved,2.91,Approved
2018-01-02T11:45:00+00:00,0.01,Approved,10.27,Approved,6.09,Approved,2.95,Approved
2018-01-02T12:00:00+00:00,0.01,Approved,10.37,Approved,6.05,Approved,3.00,Approved
2018-01-02T12:15:00+00:00,0.01,Approved,10.47,Approved,6.05,Approved,3.03,Approved
2018-01-02T12:30:00+00:00,0.01,Approved,10.56,Approved,6.03,Approved,3.07,Approved
2018-01-02T12:45:00+00:00,0.01,Approved,10.65,Approved,6.02,Approved,3.11,Approved
2018-01-02T13:00:00+00:00,0.01,Approved,10.74,Approved,6.02,Approved,3.14,Approved
2018-01-02T13:15:00+00:00,1.51,Approved,10.37,Approved,6.40,Approved,434,Approved
2018-01-02T13:30:00+00:00,1.51,Approved,10.51,Approved,6.51,Approved,436,Approved
2018-01-02T13:45:00+00:00,1.51,Approved,10.53,Approved,6.58,Approved,433,Approved
2018-01-02T14:00:00+00:00,1.51,Approved,10.56,Approved,6.60,Approved,434,Approved
2018-01-02T14:15:00+00:00,1.51,Approved,10.62,Approved,6.63,Approved,435,Approved
2018-01-02T14:30:00+00:00,1.51,Approved,10.14,Approved,6.63,Approved,408,Approved
2018-01-02T14:45:00+00:00,1.51,Approved,10.05,Approved,6.64,Approved,402,Approved
2018-01-02T15:00:00+00:00,1.51,Approved,10.00,Approved,6.67,Approved,398,Approved
2018-01-02T15:15:00+00:00,1.51,Approved,9.95,Approved,6.70,Approved,393,Approved
2018-01-02T15:30:00+00:00,1.51,Approved,9.93,Approved,6.73,Approved,390,Approved
2018-01-02T15:45:00+00:00,1.51,Approved,9.88,Approved,6.77,Approved,384,Approved
2018-01-02T16:00:00+00:00,1.51,Approved,9.84,Approved,6.79,Approved,381,Approved
2018-01-02T16:15:00+00:00,1.51,Approved,9.83,Approved,6.81,Approved,379,Approved
2018-01-02T16:30:00+00:00,1.52,Approved,9.79,Approved,6.83,Approved,377,Approved
2018-01-02T16:45:00+00:00,1.51,Approved,9.78,Approved,6.85,Approved,373,Approved
2018-01-02T17:00:00+00:00,1.52,Approved,9.76,Approved,6.87,Approved,373,Approved
2018-01-02T17:15:00+00:00,1.52,Approved,9.74,Approved,6.85,Approved,373,Approved
2018-01-02T17:30:00+00:00,1.52,Approved,9.73,Approved,6.88,Approved,370,Approved
2018-01-02T17:45:00+00:00,1.53,Approved,9.70,Approved,6.88,Approved,371,Approved
2018-01-02T18:00:00+00:00,1.53,Approved,9.69,Approved,6.87,Approved,371,Approved
2018-01-02T18:15:00+00:00,1.53,Approved,9.68,Approved,6.88,Approved,369,Approved
2018-01-02T18:30:00+00:00,1.53,Approved,9.65,Approved,6.87,Approved,368,Approved
2018-01-02T18:45:00+00:00,1.53,Approved,9.65,Approved,6.88,Approved,367,Approved
2018-01-02T19:00:00+00:00,1.53,Approved,9.63,Approved,6.88,Approved,366,Approved
2018-01-02T19:15:00+00:00,1.53,Approved,9.63,Approved,6.88,Approved,366,Approved
2018-01-02T19:30:00+00:00,1.20,Approved,9.65,Approved,6.79,Approved,293,Approved
2018-01-02T19:45:00+00:00,1.20,Approved,9.61,Approved,6.76,Approved,292,Approved
2018-01-02T20:00:00+00:00,1.20,Approved,9.61,Approved,6.74,Approved,293,Approved
2018-01-02T20:15:00+00:00,1.20,Approved,9.61,Approved,6.73,Approved,294,Approved
2018-01-02T20:30:00+00:00,1.20,Approved,9.59,Approved,6.72,Approved,293,Approved
2018-01-02T20:45:00+00:00,1.20,Approved,9.60,Approved,6.71,Approved,294,Approved
2018-01-02T21:00:00+00:00,1.20,Approved,9.60,Approved,6.70,Approved,295,Approved
2018-01-02T21:15:00+00:00,1.20,Approved,9.60,Approved,6.69,Approved,295,Approved
2018-01-02T21:30:00+00:00,1.20,Approved,9.60,Approved,6.67,Approved,296,Approved
2018-01-02T21:45:00+00:00,1.20,Approved,9.61,Approved,6.66,Approved,297,Approved
2018-01-02T22:00:00+00:00,1.20,Approved,9.59,Approved,6.65,Approved,297,Approved
2018-01-02T22:15:00+00:00,1.19,Approved,9.59,Approved,6.64,Approved,295,Approved
2018-01-02T22:30:00+00:00,1.19,Approved,9.59,Approved,6.64,Approved,295,Approved
2018-01-02T22:45:00+00:00,1.19,Approved,9.58,Approved,6.63,Approved,295,Approved
2018-01-02T23:00:00+00:00,1.19,Approved,9.58,Approved,6.62,Approved,295,Approved
2018-01-02T23:15:00+00:00,1.19,Approved,9.58,Approved,6.68,Approved,292,Approved
2018-01-02T23:30:00+00:00,1.19,Approved,9.58,Approved,6.70,Approved,291,Approved
2018-01-02T23:45:00+00:00,0.66,Approved,9.91,Approved,6.59,Approved,174,Approved
2018-01-03T00:00:00+00:00,0.66,Approved,9.88,Approved,6.60,Approved,172,Approved
2018-01-03T00:15:00+00:00,0.66,Approved,9.94,Approved,6.55,Approved,175,Approved
2018-01-03T00:30:00+00:00,0.66,Approved,9.98,Approved,6.54,Approved,177,Approved
2018-01-03T00:45:00+00:00,0.66,Approved,9.99,Approved,6.54,Approved,177,Approved
2018-01-03T01:00:00+00:00,0.66,Approved,10.00,Approved,6.55,Approved,177,Approved
2018-01-03T01:15:00+00:00,0.66,Approved,10.04,Approved,6.64,Approved,176,Approved
2018-01-03T01:30:00+00:00,0.66,Approved,10.05,Approved,6.64,Approved,176,Approved
2018-01-03T01:45:00+00:00,0.66,Approved,10.06,Approved,6.64,Approved,176,Approved
2018-01-03T02:00:00+00:00,0.66,Approved,10.08,Approved,6.64,Approved,177,Approved
2018-01-03T02:15:00+00:00,0.66,Approved,10.09,Approved,6.64,Approved,177,Approved
2018-01-03T02:30:00+00:00,0.66,Approved,10.09,Approved,6.65,Approved,177,Approved
2018-01-03T02:45:00+00:00,0.67,Approved,10.10,Approved,6.66,Approved,179,Approved
2018-01-03T03:00:00+00:00,0.67,Approved,10.11,Approved,6.68,Approved,179,Approved
2018-01-03T03:15:00+00:00,0.67,Approved,10.11,Approved,6.70,Approved,179,Approved
2018-01-03T03:30:00+00:00,0.67,Approved,10.12,Approved,6.71,Approved,179,Approved
2018-01-03T03:45:00+00:00,0.67,Approved,10.13,Approved,6.72,Approved,179,Approved
2018-01-03T04:00:00+00:00,0.67,Approved,10.13,Approved,6.72,Approved,179,Approved
2018-01-03T04:15:00+00:00,0.67,Approved,10.23,Approved,6.75,Approved,180,Approved
2018-01-03T04:30:00+00:00,0.67,Approved,10.24,Approved,6.76,Approved,180,Approved
2018-01-03T04:45:00+00:00,0.67,Approved,10.25,Approved,6.77,Approved,180,Approved
2018-01-03T05:00:00+00:00,0.67,Approved,10.26,Approved,6.78,Approved,180,Approved
2018-01-03T05:15:00+00:00,0.67,Approved,10.28,Approved,6.67,Approved,184,Approved
2018-01-03T05:30:00+00:00,0.67,Approved,10.28,Approved,6.65,Approved,184,Approved
2018-01-03T05:45:00+00:00,0.67,Approved,10.30,Approved,6.63,Approved,185,Approved
2018-01-03T06:00:00+00:00,0.67,Approved,10.32,Approved,6.63,Approved,186,Approved
2018-01-03T06:15:00+00:00,0.67,Approved,10.33,Approved,6.62,Approved,186,Approved
2018-01-03T06:30:00+00:00,0.67,Approved,10.34,Approved,6.59,Approved,187,Approved
2018-01-03T06:45:00+00:00,0.67,Approved,10.35,Approved,6.58,Approved,188,Approved
2018-01-03T07:00:00+00:00,0.67,Approved,10.35,Approved,6.55,Approved,188,Approved
2018-01-03T07:15:00+00:00,0.67,Approved,10.35,Approved,6.53,Approved,189,Approved
2018-01-03T07:30:00+00:00,0.67,Approved,10.36,Approved,6.51,Approved,190,Approved
2018-01-03T07:45:00+00:00,0.67,Approved,10.38,Approved,6.50,Approved,190,Approved
2018-01-03T08:00:00+00:00,0.67,Approved,10.38,Approved,6.48,Approved,191,Approved
2018-01-03T08:15:00+00:00,0.67,Approved,10.38,Approved,6.46,Approved,191,Approved
2018-01-03T08:30:00+00:00,0.67,Approved,10.38,Approved,6.46,Approved,191,Approved
2018-01-03T08:45:00+00:00,0.67,Approved,10.38,Approved,6.44,Approved,192,Approved
2018-01-03T09:00:00+00:00,0.67,Approved,10.38,Approved,6.42,Approved,192,Approved
2018-01-03T09:15:00+00:00,0.67,Approved,10.37,Approved,6.40,Approved,193,Approved
2018-01-03T09:30:00+00:00,0.67,Approved,10.37,Approved,6.38,Approved,193,Approved
2018-01-03T09:45:00+00:00,0.67,Approved,10.36,Approved,6.36,Approved,193,Approved
2018-01-03T10:00:00+00:00,0.67,Approved,10.36,Approved,6.36,Approved,193,Approved
2018-01-03T10:15:00+00:00,0.67,Approved,10.36,Approved,6.35,Approved,194,Approved
2018-01-03T10:30:00+00:00,0.67,Approved,10.36,Approved,6.33,Approved,194,Approved
2018-01-03T10:45:00+00:00,0.67,Approved,10.36,Approved,6.32,Approved,194,Approved
2018-01-03T11:00:00+00:00,0.67,Approved,10.38,Approved,6.31,Approved,195,Approved
2018-01-03T11:15:00+00:00,0.67,Approved,10.38,Approved,6.30,Approved,195,Approved
2018-01-03T11:30:00+00:00,0.67,Approved,10.39,Approved,6.28,Approved,196,Approved
2018-01-03T11:45:00+00:00,0.67,Approved,10.40,Approved,6.26,Approved,197,Approved
2018-01-03T12:00:00+00:00,0.67,Approved,10.41,Approved,6.25,Approved,197,Approved
2018-01-03T12:15:00+00:00,0.67,Approved,10.43,Approved,6.23,Approved,198,Approved
2018-01-03T12:30:00+00:00,0.67,Approved,10.46,Approved,6.22,Approved,199,Approved
2018-01-03T12:45:00+00:00,0.66,Approved,10.48,Approved,6.21,Approved,197,Approved
2018-01-03T13:00:00+00:00,1.90,Approved,10.26,Approved,6.66,Approved,520,Approved
2018-01-03T13:15:00+00:00,1.90,Approved,10.10,Approved,6.58,Approved,514,Approved
2018-01-03T13:30:00+00:00,1.90,Approved,10.02,Approved,6.64,Approved,504,Approved
2018-01-03T13:45:00+00:00,1.90,Approved,9.95,Approved,6.68,Approved,496,Approved
2018-01-03T14:00:00+00:00,1.90,Approved,9.96,Approved,6.71,Approved,494,Approved
2018-01-03T14:15:00+00:00,1.90,Approved,9.92,Approved,6.73,Approved,490,Approved
2018-01-03T14:30:00+00:00,1.51,Approved,10.07,Approved,6.65,Approved,403,Approved
2018-01-03T14:45:00+00:00,1.51,Approved,9.88,Approved,6.60,Approved,395,Approved
2018-01-03T15:00:00+00:00,1.51,Approved,9.86,Approved,6.62,Approved,392,Approved
2018-01-03T15:15:00+00:00,1.51,Approved,9.83,Approved,6.63,Approved,390,Approved
2018-01-03T15:30:00+00:00,1.51,Approved,9.80,Approved,6.63,Approved,388,Approved
2018-01-03T15:45:00+00:00,1.51,Approved,9.78,Approved,6.66,Approved,385,Approved
2018-01-03T16:00:00+00:00,1.51,Approved,9.77,Approved,6.64,Approved,386,Approved
2018-01-03T16:15:00+00:00,1.51,Approved,9.73,Approved,6.66,Approved,382,Approved
2018-01-03T16:30:00+00:00,1.51,Approved,9.70,Approved,6.65,Approved,381,Approved
2018-01-03T16:45:00+00:00,1.51,Approved,9.69,Approved,6.65,Approved,380,Approved
2018-01-03T17:00:00+00:00,1.51,Approved,9.66,Approved,6.64,Approved,379,Approved
2018-01-03T17:15:00+00:00,1.51,Approved,9.64,Approved,6.65,Approved,377,Approved
2018-01-03T17:30:00+00:00,1.51,Approved,9.61,Approved,6.66,Approved,374,Approved
2018-01-03T17:45:00+00:00,1.51,Approved,9.60,Approved,6.64,Approved,375,Approved
2018-01-03T18:00:00+00:00,1.51,Approved,9.58,Approved,6.63,Approved,374,Approved
2018-01-03T18:15:00+00:00,1.51,Approved,9.56,Approved,6.63,Approved,373,Approved
2018-01-03T18:30:00+00:00,1.51,Approved,9.55,Approved,6.61,Approved,374,Approved
2018-01-03T18:45:00+00:00,1.51,Approved,9.54,Approved,6.59,Approved,374,Approved
2018-01-03T19:00:00+00:00,1.51,Approved,9.52,Approved,6.57,Approved,374,Approved
2018-01-03T19:15:00+00:00,1.51,Approved,9.51,Approved,6.54,Approved,376,Approved
2018-01-03T19:30:00+00:00,1.51,Approved,9.50,Approved,6.54,Approved,375,Approved
2018-01-03T19:45:00+00:00,1.51,Approved,9.44,Approved,6.51,Approved,373,Approved
2018-01-03T20:00:00+00:00,1.51,Approved,9.42,Approved,6.50,Approved,372,Approved
2018-01-03T20:15:00+00:00,1.51,Approved,9.39,Approved,6.49,Approved,371,Approved
2018-01-03T20:30:00+00:00,1.51,Approved,9.38,Approved,6.46,Approved,372,Approved
2018-01-03T20:45:00+00:00,1.51,Approved,9.36,Approved,6.45,Approved,372,Approved
2018-01-03T21:00:00+00:00,1.51,Approved,9.33,Approved,6.43,Approved,371,Approved
2018-01-03T21:15:00+00:00,1.51,Approved,9.32,Approved,6.42,Approved,371,Approved
2018-01-03T21:30:00+00:00,1.51,Approved,9.32,Approved,6.42,Approved,371,Approved
2018-01-03T21:45:00+00:00,1.51,Approved,9.30,Approved,6.41,Approved,370,Approved
2018-01-03T22:00:00+00:00,1.51,Approved,9.28,Approved,6.43,Approved,368,Approved
2018-01-03T22:15:00+00:00,1.51,Approved,9.27,Approved,6.43,Approved,367,Approved
2018-01-03T22:30:00+00:00,1.51,Approved,9.26,Approved,6.45,Approved,365,Approved
2018-01-03T22:45:00+00:00,1.51,Approved,9.27,Approved,6.45,Approved,366,Approved
2018-01-03T23:00:00+00:00,1.51,Approved,9.27,Approved,6.46,Approved,365,Approved
2018-01-03T23:15:00+00:00,1.51,Approved,9.26,Approved,6.49,Approved,363,Approved
2018-01-03T23:30:00+00:00,1.51,Approved,9.24,Approved,6.51,Approved,360,Approved
2018-01-03T23:45:00+00:00,1.51,Approved,9.24,Approved,6.52,Approved,359,Approved
2018-01-04T00:00:00+00:00,1.51,Approved,9.24,Approved,6.53,Approved,359,Approved
